customer_id,account_age_days,avg_transaction_amount,transaction_frequency_per_week,historical_chargebacks,historical_refunds,home_city,home_country
CUST_07095,1768,1215.54,2.11,0,1,Mumbai,IN
CUST_07096,1245,380.69,2.53,0,0,Ahmedabad,IN
CUST_07097,1005,2369.57,2.38,0,0,Ahmedabad,IN
CUST_07098,970,1122.87,2.25,0,0,Bangalore,IN
CUST_07099,79,525.95,4.39,0,1,Delhi,IN
CUST_07100,60,635.7,1.12,0,0,Hyderabad,IN
CUST_07101,1446,506.77,1.39,0,0,Bangalore,IN
CUST_07102,1784,397.71,1.16,0,0,Bangalore,IN
CUST_07103,170,719.54,1.34,0,0,Bangalore,IN
CUST_07104,1709,52.48,6.56,0,0,Kolkata,IN
CUST_07105,115,470.94,0.48,0,0,Delhi,IN
CUST_07106,1306,381.74,1.04,0,0,Ahmedabad,IN
CUST_07107,644,211.62,0.75,0,0,Mumbai,IN
CUST_07108,1757,908.56,4.98,0,0,Delhi,IN
CUST_07109,1747,384.11,2.51,0,0,Pune,IN
CUST_07110,1342,719.29,3.87,0,0,Chennai,IN
CUST_07111,682,252.53,6.42,3,0,Mumbai,IN
CUST_07112,1839,740.98,0.16,0,1,Hyderabad,IN
CUST_07113,1855,807.07,0.96,0,0,Bangalore,IN
CUST_07114,1058,624.34,0.81,0,1,Hyderabad,IN
CUST_07115,1927,193.96,1.98,0,1,Mumbai,IN
CUST_07116,853,402.47,2.22,0,0,Kolkata,IN
CUST_07117,134,568.36,5.05,0,0,Mumbai,IN
CUST_07118,1690,307.95,1.54,0,0,Chennai,IN
CUST_07119,1493,322.12,0.93,0,0,Bangalore,IN
CUST_07120,172,572.01,2.46,0,0,Pune,IN
CUST_07121,909,1352.36,3.9,0,0,Bangalore,IN
CUST_07122,565,126.57,5.13,1,0,Mumbai,IN
CUST_07123,1411,195.11,5.09,0,0,Chennai,IN
CUST_07124,355,627.18,5.52,0,1,Kolkata,IN
CUST_07125,638,160.76,2.77,0,0,Mumbai,IN
CUST_07126,1149,951.04,3.59,0,0,Pune,IN
CUST_07127,242,335.48,3.23,0,1,Hyderabad,IN
CUST_07128,955,836.19,3.6,0,0,Hyderabad,IN
CUST_07129,1160,350.23,1.23,0,0,Delhi,IN
CUST_07130,181,118.71,1.43,0,0,Ahmedabad,IN
CUST_07131,1881,410.96,0.52,0,1,Delhi,IN
CUST_07132,374,216.19,2.16,0,0,Delhi,IN
CUST_07133,381,590.44,1.92,0,1,Delhi,IN
CUST_07134,1211,1137.55,6.53,0,0,Hyderabad,IN
CUST_07135,1571,252.72,1.85,0,0,Mumbai,IN
CUST_07136,1616,221.09,3.34,0,0,Bangalore,IN
CUST_07137,446,395.07,6.44,0,0,Mumbai,IN
CUST_07138,943,215.27,5.88,0,1,Hyderabad,IN
CUST_07139,1797,274.46,3.75,0,0,Delhi,IN
CUST_07140,631,336.46,1.95,0,0,Chennai,IN
CUST_07141,1531,602.11,0.93,1,2,Chennai,IN
CUST_07142,636,819.39,3.26,4,2,Bangalore,IN
CUST_07143,777,807.87,1.71,0,0,Mumbai,IN
CUST_07144,365,288.27,3.49,0,0,Pune,IN
CUST_07145,288,150.65,3.26,0,0,Pune,IN
CUST_07146,848,774.96,9.35,0,2,Hyderabad,IN
CUST_07147,1711,277.81,5.15,0,0,Chennai,IN
CUST_07148,559,2002.83,1.92,0,0,Chennai,IN
CUST_07149,363,399.45,0.98,0,0,Chennai,IN
CUST_07150,532,394.72,6.93,0,1,Pune,IN
CUST_07151,542,923.31,1.71,2,1,Ahmedabad,IN
CUST_07152,1004,1491.94,2.67,0,0,Delhi,IN
CUST_07153,1186,238.87,1.21,0,1,Hyderabad,IN
CUST_07154,715,1460.8,3.01,0,1,Hyderabad,IN
CUST_07155,1699,1325.68,0.13,0,0,Ahmedabad,IN
CUST_07156,76,319.49,1.72,0,0,Bangalore,IN
CUST_07157,319,628.38,6.04,0,0,Kolkata,IN
CUST_07158,1439,464.57,3.71,1,0,Chennai,IN
CUST_07159,711,850.77,1.4,0,0,Kolkata,IN
CUST_07160,425,1145.69,6.8,0,0,Pune,IN
CUST_07161,1433,1439.08,1.6,0,0,Hyderabad,IN
CUST_07162,186,566.86,0.77,0,1,Pune,IN
CUST_07163,529,997.94,2.1,0,0,Chennai,IN
CUST_07164,958,244.1,3.05,0,0,Chennai,IN
CUST_07165,65,138.98,4.89,0,0,Pune,IN
CUST_07166,1059,399.79,1.75,0,0,Delhi,IN
CUST_07167,974,269.48,1.12,0,1,Bangalore,IN
CUST_07168,957,628.46,2.5,0,0,Bangalore,IN
CUST_07169,763,1437.6,0.99,0,0,Hyderabad,IN
CUST_07170,1349,652.64,2.94,0,1,Kolkata,IN
CUST_07171,661,930.9,4.49,0,0,Mumbai,IN
CUST_07172,1290,439.67,3.03,0,0,Delhi,IN
CUST_07173,1781,287.59,0.88,0,1,Hyderabad,IN
CUST_07174,326,131.26,1.07,0,0,Mumbai,IN
CUST_07175,974,393.29,2.24,0,0,Kolkata,IN
CUST_07176,690,1695.07,4.17,0,0,Hyderabad,IN
CUST_07177,384,2342.17,0.28,0,2,Delhi,IN
CUST_07178,628,715.27,3.17,1,0,Hyderabad,IN
CUST_07179,957,1548.4,1.98,0,0,Bangalore,IN
CUST_07180,1541,346.94,1.0,0,0,Bangalore,IN
CUST_07181,900,277.14,0.78,0,0,Mumbai,IN
CUST_07182,1216,670.09,3.97,0,1,Ahmedabad,IN
CUST_07183,1497,425.4,4.86,0,0,Kolkata,IN
CUST_07184,970,521.01,2.23,0,0,Kolkata,IN
CUST_07185,518,457.15,3.85,0,0,Chennai,IN
CUST_07186,1231,247.62,0.95,0,0,Hyderabad,IN
CUST_07187,989,494.17,2.73,0,0,Hyderabad,IN
CUST_07188,615,767.86,3.89,0,0,Kolkata,IN
CUST_07189,1989,210.17,1.73,0,1,Mumbai,IN
CUST_07190,1563,241.18,1.23,1,1,Chennai,IN
CUST_07191,863,239.84,0.37,0,0,Delhi,IN
CUST_07192,1586,413.27,1.37,0,2,Kolkata,IN
CUST_07193,1954,1020.7,4.43,0,1,Pune,IN
CUST_07194,1215,98.35,2.22,0,0,Kolkata,IN
CUST_07195,336,447.29,1.43,0,0,Mumbai,IN
CUST_07196,1889,556.93,0.88,0,1,Bangalore,IN
CUST_07197,1816,517.98,0.53,0,0,Pune,IN
CUST_07198,1949,208.67,2.59,0,0,Chennai,IN
CUST_07199,267,378.6,2.64,0,1,Bangalore,IN
CUST_07200,1615,394.77,0.47,0,1,Hyderabad,IN
CUST_07201,1988,587.45,4.61,0,0,Mumbai,IN
CUST_07202,634,265.49,2.61,0,0,Delhi,IN
CUST_07203,1642,353.61,3.6,0,0,Bangalore,IN
CUST_07204,940,238.8,0.51,0,0,Hyderabad,IN
CUST_07205,339,373.17,1.53,0,0,Kolkata,IN
CUST_07206,2,1462.1,0.7,1,0,Ahmedabad,IN
CUST_07207,411,160.19,3.16,0,1,Bangalore,IN
CUST_07208,618,474.0,1.82,0,1,Bangalore,IN
CUST_07209,165,330.0,1.31,0,0,Pune,IN
CUST_07210,484,427.27,1.54,2,1,Bangalore,IN
CUST_07211,895,330.62,0.24,0,1,Chennai,IN
CUST_07212,1484,670.9,2.79,0,1,Delhi,IN
CUST_07213,316,740.49,0.7,0,0,Chennai,IN
CUST_07214,11,576.76,2.61,0,0,Hyderabad,IN
CUST_07215,327,646.69,2.41,0,0,Ahmedabad,IN
CUST_07216,205,652.96,2.87,0,0,Hyderabad,IN
CUST_07217,1127,615.53,3.75,0,0,Ahmedabad,IN
CUST_07218,1432,422.09,2.87,0,0,Kolkata,IN
CUST_07219,1870,542.4,6.72,0,0,Chennai,IN
CUST_07220,1369,2028.06,2.1,0,0,Ahmedabad,IN
CUST_07221,1703,447.4,3.86,0,2,Kolkata,IN
CUST_07222,1447,912.63,1.75,0,1,Ahmedabad,IN
CUST_07223,1563,767.79,0.25,0,0,Chennai,IN
CUST_07224,794,1459.43,4.31,0,0,Delhi,IN
CUST_07225,652,443.69,4.19,0,1,Bangalore,IN
CUST_07226,819,445.76,0.97,2,1,Bangalore,IN
CUST_07227,1840,940.77,0.71,0,0,Hyderabad,IN
CUST_07228,1679,113.93,6.2,0,1,Pune,IN
CUST_07229,1223,548.68,1.55,0,1,Kolkata,IN
CUST_07230,1094,225.84,0.52,0,1,Kolkata,IN
CUST_07231,711,373.95,1.98,0,0,Delhi,IN
CUST_07232,1372,1100.75,7.39,0,0,Ahmedabad,IN
CUST_07233,455,457.87,1.44,0,1,Mumbai,IN
CUST_07234,1573,704.37,3.25,0,0,Bangalore,IN
CUST_07235,756,416.38,1.81,0,0,Chennai,IN
CUST_07236,697,662.66,0.69,6,1,Hyderabad,IN
CUST_07237,1251,350.29,1.73,0,0,Mumbai,IN
CUST_07238,1874,352.36,12.24,0,0,Kolkata,IN
CUST_07239,1323,1299.7,1.98,0,2,Delhi,IN
CUST_07240,283,1906.6,3.11,0,0,Chennai,IN
CUST_07241,385,439.94,0.31,0,0,Ahmedabad,IN
CUST_07242,433,275.79,1.66,0,0,Mumbai,IN
CUST_07243,892,346.98,6.2,1,0,Pune,IN
CUST_07244,696,358.63,3.07,0,0,Delhi,IN
CUST_07245,1340,193.53,5.82,0,0,Kolkata,IN
CUST_07246,872,1593.43,2.5,0,0,Bangalore,IN
CUST_07247,584,492.1,0.56,0,0,Bangalore,IN
CUST_07248,793,663.44,9.68,0,0,Pune,IN
CUST_07249,72,399.28,3.12,0,0,Ahmedabad,IN
CUST_07250,1964,703.35,3.22,0,0,Pune,IN
CUST_07251,368,1008.24,2.24,0,1,Kolkata,IN
CUST_07252,816,581.93,7.28,0,3,Bangalore,IN
CUST_07253,953,523.74,1.31,0,0,Delhi,IN
CUST_07254,710,2165.01,1.74,0,1,Delhi,IN
CUST_07255,1344,671.49,2.02,0,0,Delhi,IN
CUST_07256,1646,1351.51,0.87,0,0,Kolkata,IN
CUST_07257,330,187.37,8.29,0,0,Mumbai,IN
CUST_07258,264,488.68,7.13,0,1,Hyderabad,IN
CUST_07259,1406,233.54,1.55,0,1,Kolkata,IN
CUST_07260,24,403.09,5.38,0,0,Ahmedabad,IN
CUST_07261,1340,1266.56,3.05,0,0,Ahmedabad,IN
CUST_07262,866,1212.86,1.71,0,1,Kolkata,IN
CUST_07263,621,824.27,2.11,0,0,Mumbai,IN
CUST_07264,530,257.2,1.65,0,0,Kolkata,IN
CUST_07265,1237,457.47,2.64,0,0,Delhi,IN
CUST_07266,1029,570.35,2.73,0,0,Ahmedabad,IN
CUST_07267,1600,480.69,0.26,0,1,Hyderabad,IN
CUST_07268,1459,1196.35,1.84,1,0,Ahmedabad,IN
CUST_07269,1729,902.82,0.42,0,0,Hyderabad,IN
CUST_07270,229,644.81,0.83,0,0,Hyderabad,IN
CUST_07271,869,541.03,1.24,4,0,Bangalore,IN
CUST_07272,1783,390.18,6.85,0,0,Kolkata,IN
CUST_07273,308,302.03,1.37,0,0,Delhi,IN
CUST_07274,691,727.76,1.55,0,0,Mumbai,IN
CUST_07275,405,92.68,3.74,0,0,Pune,IN
CUST_07276,891,396.94,0.58,0,1,Ahmedabad,IN
CUST_07277,952,676.22,1.33,0,0,Mumbai,IN
CUST_07278,82,986.08,3.7,0,0,Pune,IN
CUST_07279,1778,1695.3,1.25,0,0,Delhi,IN
CUST_07280,943,544.11,0.78,0,1,Ahmedabad,IN
CUST_07281,103,341.11,1.89,0,1,Hyderabad,IN
CUST_07282,517,910.99,0.79,0,2,Hyderabad,IN
CUST_07283,692,564.74,2.58,0,0,Kolkata,IN
CUST_07284,1571,151.11,4.35,0,1,Pune,IN
CUST_07285,1112,398.41,3.17,1,0,Mumbai,IN
CUST_07286,367,218.56,1.05,0,0,Pune,IN
CUST_07287,731,137.58,1.15,0,0,Pune,IN
CUST_07288,36,303.3,1.35,0,2,Kolkata,IN
CUST_07289,665,156.56,1.34,0,0,Ahmedabad,IN
CUST_07290,1303,1264.09,2.67,0,1,Pune,IN
CUST_07291,1221,715.24,0.64,0,1,Mumbai,IN
CUST_07292,732,798.26,2.23,0,0,Delhi,IN
CUST_07293,1089,307.88,1.23,0,0,Mumbai,IN
CUST_07294,510,1292.74,8.75,0,0,Kolkata,IN
CUST_07295,173,702.39,2.8,0,0,Bangalore,IN
CUST_07296,259,182.38,0.83,2,0,Delhi,IN
CUST_07297,1297,1539.49,2.54,0,0,Bangalore,IN
CUST_07298,883,980.15,1.64,0,0,Ahmedabad,IN
CUST_07299,708,292.0,0.94,0,1,Pune,IN
CUST_07300,1412,418.19,1.56,0,1,Ahmedabad,IN
CUST_07301,1882,353.2,1.7,0,0,Chennai,IN
CUST_07302,84,774.53,3.56,0,0,Ahmedabad,IN
CUST_07303,669,588.16,7.05,0,0,Delhi,IN
CUST_07304,79,309.55,1.14,0,0,Hyderabad,IN
CUST_07305,1248,410.33,5.5,0,0,Bangalore,IN
CUST_07306,783,229.78,3.99,0,0,Delhi,IN
CUST_07307,692,2390.45,2.94,0,0,Delhi,IN
CUST_07308,866,79.81,0.79,0,2,Pune,IN
CUST_07309,46,1363.99,6.28,0,0,Kolkata,IN
CUST_07310,1947,881.29,5.03,0,1,Bangalore,IN
CUST_07311,1478,1807.4,1.17,0,1,Pune,IN
CUST_07312,1714,419.28,1.89,0,0,Delhi,IN
CUST_07313,1977,1288.91,1.09,0,0,Kolkata,IN
CUST_07314,1626,268.08,5.57,0,1,Delhi,IN
CUST_07315,1170,668.92,3.11,0,0,Chennai,IN
CUST_07316,621,467.68,0.1,0,0,Pune,IN
CUST_07317,1422,378.85,3.06,0,0,Chennai,IN
CUST_07318,767,956.91,10.96,0,1,Mumbai,IN
CUST_07319,441,716.15,5.7,0,2,Ahmedabad,IN
CUST_07320,563,246.29,2.07,1,0,Kolkata,IN
CUST_07321,567,431.66,0.7,0,0,Bangalore,IN
CUST_07322,1239,402.12,3.13,0,0,Mumbai,IN
CUST_07323,1864,343.14,2.04,0,0,Kolkata,IN
CUST_07324,1389,312.64,1.61,2,1,Bangalore,IN
CUST_07325,559,2692.52,2.45,0,0,Pune,IN
CUST_07326,834,524.24,1.57,0,0,Mumbai,IN
CUST_07327,39,359.11,1.31,0,0,Chennai,IN
CUST_07328,1346,158.53,0.71,0,0,Kolkata,IN
CUST_07329,563,1341.63,1.24,0,1,Bangalore,IN
CUST_07330,948,829.66,2.49,0,0,Pune,IN
CUST_07331,199,875.57,2.03,0,0,Hyderabad,IN
CUST_07332,461,372.46,0.99,0,0,Chennai,IN
CUST_07333,1453,99.55,0.16,0,1,Mumbai,IN
CUST_07334,453,690.04,5.02,0,0,Hyderabad,IN
CUST_07335,1253,593.54,1.08,0,0,Delhi,IN
CUST_07336,1492,399.04,2.22,0,0,Pune,IN
CUST_07337,1205,745.17,2.63,1,0,Ahmedabad,IN
CUST_07338,1301,78.49,2.62,0,0,Kolkata,IN
CUST_07339,1109,272.54,5.71,0,0,Hyderabad,IN
CUST_07340,975,189.92,0.51,0,0,Kolkata,IN
CUST_07341,703,798.1,3.43,0,0,Mumbai,IN
CUST_07342,655,311.82,5.28,0,0,Hyderabad,IN
CUST_07343,1685,1571.29,2.96,0,0,Hyderabad,IN
CUST_07344,311,246.56,1.69,3,2,Ahmedabad,IN
CUST_07345,1750,453.23,4.31,0,0,Ahmedabad,IN
CUST_07346,432,789.11,2.07,0,0,Ahmedabad,IN
CUST_07347,1379,282.49,1.34,0,0,Bangalore,IN
CUST_07348,524,229.37,3.37,0,0,Kolkata,IN
CUST_07349,67,578.35,6.05,1,0,Kolkata,IN
CUST_07350,1294,441.48,2.78,0,1,Delhi,IN
CUST_07351,1150,376.04,2.4,0,1,Ahmedabad,IN
CUST_07352,171,234.51,6.58,0,1,Hyderabad,IN
CUST_07353,1532,248.17,3.84,3,0,Chennai,IN
CUST_07354,623,945.16,3.15,0,0,Hyderabad,IN
CUST_07355,1538,734.28,3.91,0,0,Pune,IN
CUST_07356,925,1878.68,2.52,0,1,Hyderabad,IN
CUST_07357,61,590.22,3.3,0,0,Ahmedabad,IN
CUST_07358,1280,412.48,3.85,0,0,Bangalore,IN
CUST_07359,1279,1600.34,1.95,0,2,Bangalore,IN
CUST_07360,1157,349.99,1.99,0,0,Hyderabad,IN
CUST_07361,851,1024.98,0.92,0,0,Kolkata,IN
CUST_07362,1539,456.88,2.78,0,1,Mumbai,IN
CUST_07363,1140,477.75,0.56,0,0,Pune,IN
CUST_07364,481,421.16,4.03,0,0,Ahmedabad,IN
CUST_07365,1887,712.96,2.41,0,0,Kolkata,IN
CUST_07366,776,231.58,3.04,0,0,Bangalore,IN
CUST_07367,199,1339.55,4.34,0,0,Delhi,IN
CUST_07368,448,2862.79,5.59,0,1,Kolkata,IN
CUST_07369,227,1790.49,2.51,0,0,Chennai,IN
CUST_07370,366,670.8,6.68,0,0,Pune,IN
CUST_07371,1571,730.55,1.69,0,0,Bangalore,IN
CUST_07372,1127,199.4,1.78,0,1,Kolkata,IN
CUST_07373,721,633.92,1.04,0,0,Kolkata,IN
CUST_07374,857,570.16,0.19,0,1,Chennai,IN
CUST_07375,655,683.97,2.71,0,1,Pune,IN
CUST_07376,1291,395.92,1.62,0,0,Hyderabad,IN
CUST_07377,1361,334.27,4.39,3,2,Delhi,IN
CUST_07378,1029,395.94,8.85,0,1,Hyderabad,IN
CUST_07379,462,620.63,4.17,0,0,Kolkata,IN
CUST_07380,1014,1014.06,4.6,0,0,Kolkata,IN
CUST_07381,587,615.82,0.92,0,0,Ahmedabad,IN
CUST_07382,322,284.6,2.41,0,2,Ahmedabad,IN
CUST_07383,820,2335.5,2.02,0,0,Bangalore,IN
CUST_07384,7,530.07,1.26,0,0,Pune,IN
CUST_07385,1563,418.4,4.73,0,0,Hyderabad,IN
CUST_07386,1344,203.38,1.37,1,0,Ahmedabad,IN
CUST_07387,1400,98.86,1.66,0,0,Bangalore,IN
CUST_07388,786,522.6,0.5,0,0,Delhi,IN
CUST_07389,1996,379.36,0.85,1,0,Kolkata,IN
CUST_07390,841,792.01,0.42,0,0,Kolkata,IN
CUST_07391,1304,292.77,8.43,0,0,Chennai,IN
CUST_07392,1268,317.64,2.56,0,0,Mumbai,IN
CUST_07393,284,821.1,4.07,0,0,Chennai,IN
CUST_07394,1228,287.91,1.96,0,1,Delhi,IN
CUST_07395,1937,852.38,1.51,0,0,Kolkata,IN
CUST_07396,666,1724.28,1.8,5,2,Mumbai,IN
CUST_07397,341,519.04,3.4,0,0,Chennai,IN
CUST_07398,1402,1279.13,2.88,0,0,Ahmedabad,IN
CUST_07399,1950,571.81,2.63,0,1,Delhi,IN
CUST_07400,47,1420.11,1.08,0,0,Hyderabad,IN
CUST_07401,1131,485.37,1.93,1,0,Kolkata,IN
CUST_07402,1742,1432.64,2.49,0,0,Chennai,IN
CUST_07403,938,444.54,1.18,0,0,Bangalore,IN
CUST_07404,1481,207.0,1.34,0,0,Hyderabad,IN
CUST_07405,359,1385.48,0.67,0,1,Chennai,IN
CUST_07406,1920,315.3,6.08,0,1,Ahmedabad,IN
CUST_07407,661,1039.83,2.23,0,0,Chennai,IN
CUST_07408,601,305.14,2.03,1,0,Bangalore,IN
CUST_07409,1832,965.34,0.29,0,1,Delhi,IN
CUST_07410,424,1153.82,0.8,0,0,Mumbai,IN
CUST_07411,941,247.16,3.45,0,1,Ahmedabad,IN
CUST_07412,1401,1046.13,2.74,0,0,Chennai,IN
CUST_07413,496,1805.18,0.61,0,0,Ahmedabad,IN
CUST_07414,1993,242.09,2.84,0,0,Bangalore,IN
CUST_07415,1025,252.87,3.48,0,0,Ahmedabad,IN
CUST_07416,1646,981.69,6.05,0,2,Delhi,IN
CUST_07417,1787,225.85,3.0,0,0,Hyderabad,IN
CUST_07418,502,248.62,2.31,0,0,Bangalore,IN
CUST_07419,1479,685.5,1.56,0,0,Ahmedabad,IN
CUST_07420,15,489.92,2.61,0,0,Delhi,IN
CUST_07421,1397,299.49,2.44,0,0,Mumbai,IN
CUST_07422,1776,191.88,3.29,0,0,Kolkata,IN
CUST_07423,1766,504.13,2.31,1,0,Ahmedabad,IN
CUST_07424,145,891.89,1.07,0,0,Kolkata,IN
CUST_07425,1962,900.14,2.55,0,0,Kolkata,IN
CUST_07426,1810,1440.54,0.68,0,0,Pune,IN
CUST_07427,1466,225.54,1.87,0,0,Delhi,IN
CUST_07428,899,811.72,4.09,0,0,Mumbai,IN
CUST_07429,1696,404.98,3.75,0,2,Ahmedabad,IN
CUST_07430,600,130.96,2.16,0,0,Mumbai,IN
CUST_07431,1697,227.32,3.92,0,0,Kolkata,IN
CUST_07432,745,756.36,5.63,0,0,Mumbai,IN
CUST_07433,1468,1115.66,4.18,0,1,Kolkata,IN
CUST_07434,878,703.99,3.55,0,0,Ahmedabad,IN
CUST_07435,213,547.68,1.31,0,0,Delhi,IN
CUST_07436,1735,205.66,1.72,0,1,Bangalore,IN
CUST_07437,1553,1627.06,5.47,0,0,Pune,IN
CUST_07438,1479,1193.01,6.46,0,0,Delhi,IN
CUST_07439,751,751.78,0.7,0,1,Bangalore,IN
CUST_07440,1345,1341.73,5.51,0,0,Kolkata,IN
CUST_07441,291,876.45,10.46,0,0,Hyderabad,IN
CUST_07442,1630,912.5,2.35,0,0,Chennai,IN
CUST_07443,431,381.89,2.7,2,2,Ahmedabad,IN
CUST_07444,199,211.48,1.42,0,1,Pune,IN
CUST_07445,1315,341.95,1.4,0,1,Hyderabad,IN
CUST_07446,939,919.75,0.41,2,1,Delhi,IN
CUST_07447,1542,1001.26,1.96,0,0,Ahmedabad,IN
CUST_07448,1551,569.63,2.88,0,1,Chennai,IN
CUST_07449,702,852.9,8.74,0,0,Pune,IN
CUST_07450,1412,248.68,2.76,0,0,Pune,IN
CUST_07451,678,792.41,3.73,0,0,Ahmedabad,IN
CUST_07452,1433,256.44,0.98,0,0,Ahmedabad,IN
CUST_07453,1164,397.31,1.04,0,1,Pune,IN
CUST_07454,1218,927.08,0.99,0,1,Pune,IN
CUST_07455,1560,511.36,1.83,0,1,Mumbai,IN
CUST_07456,304,585.71,1.65,0,0,Bangalore,IN
CUST_07457,54,455.87,6.15,0,0,Pune,IN
CUST_07458,1803,344.13,1.4,0,0,Chennai,IN
CUST_07459,1155,317.69,4.08,0,0,Hyderabad,IN
CUST_07460,1462,305.34,2.91,0,0,Hyderabad,IN
CUST_07461,629,732.54,7.83,4,1,Pune,IN
CUST_07462,1163,791.23,1.54,0,0,Bangalore,IN
CUST_07463,974,362.56,8.03,0,0,Pune,IN
CUST_07464,1379,514.84,3.47,0,1,Ahmedabad,IN
CUST_07465,317,149.77,1.09,0,2,Pune,IN
CUST_07466,301,333.47,0.88,0,1,Bangalore,IN
CUST_07467,1760,661.46,0.7,2,1,Pune,IN
CUST_07468,527,1229.18,4.9,2,0,Kolkata,IN
CUST_07469,58,462.22,3.08,2,0,Chennai,IN
CUST_07470,1195,543.83,1.77,0,0,Chennai,IN
CUST_07471,304,660.15,4.93,0,0,Pune,IN
CUST_07472,532,812.0,3.41,0,0,Mumbai,IN
CUST_07473,1477,292.66,6.39,0,0,Hyderabad,IN
CUST_07474,977,1069.68,2.38,0,0,Kolkata,IN
CUST_07475,1992,521.93,0.31,3,0,Bangalore,IN
CUST_07476,1319,585.39,3.35,0,1,Hyderabad,IN
CUST_07477,1203,249.63,3.76,0,0,Bangalore,IN
CUST_07478,1072,2751.5,1.96,0,0,Hyderabad,IN
CUST_07479,775,1421.53,1.17,0,1,Hyderabad,IN
CUST_07480,1328,1506.08,1.59,0,0,Ahmedabad,IN
CUST_07481,1784,1032.54,3.16,0,0,Bangalore,IN
CUST_07482,360,1502.93,0.98,1,0,Ahmedabad,IN
CUST_07483,1838,65.74,1.57,0,0,Ahmedabad,IN
CUST_07484,30,255.58,1.39,1,0,Kolkata,IN
CUST_07485,702,1143.68,4.72,0,0,Delhi,IN
CUST_07486,634,459.16,1.74,0,1,Chennai,IN
CUST_07487,460,569.9,4.46,0,2,Chennai,IN
CUST_07488,570,300.54,2.18,0,0,Bangalore,IN
CUST_07489,1332,232.88,0.14,0,0,Delhi,IN
CUST_07490,731,1742.15,1.95,0,1,Chennai,IN
CUST_07491,941,135.1,3.47,0,1,Ahmedabad,IN
CUST_07492,1721,427.69,10.73,0,0,Mumbai,IN
CUST_07493,1519,1275.01,3.06,0,1,Chennai,IN
CUST_07494,745,2103.34,2.29,0,1,Chennai,IN
CUST_07495,817,1445.34,0.65,0,0,Mumbai,IN
CUST_07496,1950,2041.96,0.74,3,0,Delhi,IN
CUST_07497,1040,379.87,3.95,0,2,Hyderabad,IN
CUST_07498,556,365.5,3.15,0,0,Delhi,IN
CUST_07499,1988,676.22,3.24,0,0,Delhi,IN
CUST_07500,915,508.78,0.97,1,1,Mumbai,IN
CUST_07501,502,922.41,1.64,0,0,Chennai,IN
CUST_07502,1633,459.24,2.14,0,1,Pune,IN
CUST_07503,1413,611.24,4.42,0,2,Bangalore,IN
CUST_07504,468,2283.69,2.69,0,0,Chennai,IN
CUST_07505,364,803.87,2.67,3,1,Ahmedabad,IN
CUST_07506,1248,443.65,4.06,0,1,Mumbai,IN
CUST_07507,1131,390.41,5.55,0,0,Pune,IN
CUST_07508,188,1106.86,1.35,0,0,Pune,IN
CUST_07509,1502,3198.13,1.14,0,0,Chennai,IN
CUST_07510,1856,562.09,3.62,0,0,Delhi,IN
CUST_07511,1071,1133.58,3.11,0,2,Bangalore,IN
CUST_07512,125,1047.53,5.67,0,1,Pune,IN
CUST_07513,467,952.28,0.25,0,0,Chennai,IN
CUST_07514,1200,120.15,0.26,0,0,Chennai,IN
CUST_07515,951,660.58,2.75,0,0,Ahmedabad,IN
CUST_07516,1100,545.9,4.97,0,0,Delhi,IN
CUST_07517,654,136.09,6.32,0,0,Mumbai,IN
CUST_07518,403,1004.45,2.73,0,0,Delhi,IN
CUST_07519,239,394.67,0.96,0,0,Ahmedabad,IN
CUST_07520,171,230.6,1.12,0,1,Ahmedabad,IN
CUST_07521,405,76.01,5.29,0,0,Ahmedabad,IN
CUST_07522,1111,586.87,2.97,0,1,Delhi,IN
CUST_07523,1226,636.13,2.42,0,0,Chennai,IN
CUST_07524,615,522.58,1.44,0,1,Ahmedabad,IN
CUST_07525,1192,534.38,2.65,0,0,Mumbai,IN
CUST_07526,1764,284.54,2.31,0,0,Kolkata,IN
CUST_07527,1475,888.03,1.18,0,1,Delhi,IN
CUST_07528,1593,168.16,3.25,0,0,Ahmedabad,IN
CUST_07529,1207,192.51,1.71,0,0,Chennai,IN
CUST_07530,2,624.53,1.29,0,1,Ahmedabad,IN
CUST_07531,1546,1556.94,2.56,0,1,Pune,IN
CUST_07532,1232,1846.94,4.18,0,1,Kolkata,IN
CUST_07533,1009,564.36,6.92,0,0,Pune,IN
CUST_07534,674,760.98,2.44,0,1,Bangalore,IN
CUST_07535,1054,368.3,3.13,0,0,Ahmedabad,IN
CUST_07536,1949,398.99,2.9,0,0,Pune,IN
CUST_07537,542,115.2,2.5,0,0,Pune,IN
CUST_07538,699,171.68,1.79,0,0,Chennai,IN
CUST_07539,1389,473.09,1.06,0,0,Pune,IN
CUST_07540,1282,159.39,2.33,0,0,Pune,IN
CUST_07541,229,85.46,3.08,0,0,Ahmedabad,IN
CUST_07542,999,246.48,2.09,0,0,Bangalore,IN
CUST_07543,654,231.92,2.31,1,1,Mumbai,IN
CUST_07544,1016,440.15,2.69,2,0,Ahmedabad,IN
CUST_07545,367,345.65,1.07,0,0,Bangalore,IN
CUST_07546,1558,417.56,0.46,0,0,Delhi,IN
CUST_07547,1379,1178.46,6.25,0,0,Kolkata,IN
CUST_07548,194,681.71,2.18,0,0,Pune,IN
CUST_07549,702,367.65,1.64,2,0,Ahmedabad,IN
CUST_07550,397,1271.56,1.55,0,0,Bangalore,IN
